feedback_id,user_id,feedback_date,channel,rating,text,platform,category
845,U02300,2025-04-19,nps_survey,2,Интерфейс на планшете выглядит ужасно — всё растянуто. Оптимизируйте!,android,ux_issues
16,U00038,2025-04-20,in_app_feedback,1,Уведомления приходят в 3 часа ночи. Настройки времени не работают.,ios,ux_issues
251,U00662,2025-04-20,app_store_review,1,"Приложение зависает при загрузке видео. Samsung Galaxy S23, последняя версия.",ios,app_crashes
338,U00925,2025-04-20,nps_survey,4,"Супер приложение! Занимаюсь каждый день уже 2 месяца, чувствую себя прекрасно.",ios,positive_general
844,U02300,2025-04-20,in_app_feedback,1,"Заставляют выбрать цель, но нет варианта 'просто хочу двигаться'. Не всем нужны KPI.",android,onboarding_issues
968,U02582,2025-04-20,support_ticket,2,Где тренировки с гирями? Только гантели и собственный вес — маловато.,ios,content_variety
164,U00412,2025-04-21,nps_survey,4,"Классные тренеры, но мало программ. За 3 месяца ощущение, что контент закончился.",ios,content_variety
207,U00562,2025-04-21,nps_survey,3,Конкуренты дешевле и дают больше. Не вижу смысла переплачивать.,android,pricing
213,U00576,2025-04-21,in_app_feedback,3,"Крашится при открытии раздела с медитациями. Обидно, потому что контент нравится.",ios,app_crashes
962,U02569,2025-04-21,app_store_review,5,Тренер Анна — огонь! Её программа по йоге реально изменила мою гибкость.,ios,positive_trainer
173,U00439,2025-04-22,nps_survey,2,"Подписка слишком дорогая для того объёма контента, что есть. Снизьте цену или добавьте функций.",web,pricing
465,U01270,2025-04-22,in_app_feedback,2,Поиск не работает нормально. Ищу 'йога для спины' — показывает HIIT.,android,ux_issues
769,U02105,2025-04-22,google_play_review,5,"Похудела на 5 кг за 2 месяца, просто следуя программе. Очень довольна!",android,positive_general
208,U00562,2025-04-23,support_ticket,1,Баг: при переходе между упражнениями экран мигает и иногда крашится.,android,app_crashes
820,U02222,2025-04-23,app_store_review,1,"Статистика глючит — показывает, что я тренировался 0 минут, хотя прошёл полную тренировку.",ios,ux_issues
480,U01311,2025-04-24,nps_survey,5,"Статистика глючит — показывает, что я тренировался 0 минут, хотя прошёл полную тренировку.",web,ux_issues
618,U01696,2025-04-24,support_ticket,1,"Медитаций всего штук 10. Конкуренты предлагают сотни. Добавьте, пожалуйста!",ios,content_variety
752,U02057,2025-04-24,in_app_feedback,5,"Очень удобно, что можно скачать тренировку оффлайн. Занимаюсь в самолёте!",android,positive_general
830,U02247,2025-04-24,in_app_feedback,4,"Алексей по силовым — профи. Чувствуется, что он реально разбирается в биомеханике.",web,positive_trainer
838,U02276,2025-04-24,google_play_review,2,Интерфейс на планшете выглядит ужасно — всё растянуто. Оптимизируйте!,android,ux_issues
482,U01324,2025-04-25,support_ticket,4,Нет фильтра по длительности. Хочу найти тренировку на 20 минут — приходится листать всё.,android,ux_issues
558,U01538,2025-04-25,app_store_review,3,"Супер приложение! Занимаюсь каждый день уже 2 месяца, чувствую себя прекрасно.",ios,positive_general
793,U02158,2025-04-25,in_app_feedback,5,"Очень удобно, что можно скачать тренировку оффлайн. Занимаюсь в самолёте!",ios,positive_general
1034,U02764,2025-04-25,google_play_review,3,Контент однообразный. Каждую неделю одни и те же тренировки по кругу.,android,content_variety
252,U00662,2025-04-26,support_ticket,1,Невозможно пользоваться — каждая вторая тренировка заканчивается вылетом.,ios,app_crashes
600,U01632,2025-04-26,google_play_review,4,"Удобный интерфейс, красивый дизайн. Приятно заниматься.",web,positive_general
821,U02222,2025-04-26,support_ticket,3,"Медитаций всего штук 10. Конкуренты предлагают сотни. Добавьте, пожалуйста!",ios,content_variety
822,U02222,2025-04-26,app_store_review,4,"Классные тренеры, но мало программ. За 3 месяца ощущение, что контент закончился.",ios,content_variety
209,U00566,2025-04-27,app_store_review,5,Хочу больше коротких тренировок на 10-15 минут для перерывов между работой.,ios,content_variety
280,U00751,2025-04-27,app_store_review,1,"Тренировка прерывается на середине, приложение закрывается. Потерял прогресс 3 раза подряд.",ios,app_crashes
1041,U02792,2025-04-27,nps_survey,1,"Тренировка прерывается на середине, приложение закрывается. Потерял прогресс 3 раза подряд.",android,app_crashes
287,U00775,2025-04-28,nps_survey,2,Контент однообразный. Каждую неделю одни и те же тренировки по кругу.,android,content_variety
288,U00776,2025-04-28,nps_survey,3,"Круто, что есть программы по уровням. Начинал с нуля, сейчас уже на среднем.",ios,positive_general
449,U01230,2025-04-28,app_store_review,2,"Статистика глючит — показывает, что я тренировался 0 минут, хотя прошёл полную тренировку.",ios,ux_issues
250,U00662,2025-04-29,nps_survey,3,Регистрация заняла 10 минут — слишком много вопросов. Чуть не бросил на середине.,ios,onboarding_issues
336,U00925,2025-04-29,nps_survey,5,Хочется больше силовых программ с прогрессией. Сейчас всё слишком базовое.,ios,content_variety
817,U02207,2025-04-29,in_app_feedback,2,"Крашится при открытии раздела с медитациями. Обидно, потому что контент нравится.",android,app_crashes
206,U00561,2025-04-30,support_ticket,4,"Статистика глючит — показывает, что я тренировался 0 минут, хотя прошёл полную тренировку.",android,ux_issues
569,U01557,2025-04-30,in_app_feedback,5,"Супер приложение! Занимаюсь каждый день уже 2 месяца, чувствую себя прекрасно.",ios,positive_general
733,U02018,2025-04-30,google_play_review,5,"Нельзя создать свой плейлист тренировок. Это базовая функция, добавьте!",android,ux_issues
111,U00285,2025-05-01,in_app_feedback,2,"Заставляют выбрать цель, но нет варианта 'просто хочу двигаться'. Не всем нужны KPI.",web,onboarding_issues
148,U00380,2025-05-01,in_app_feedback,5,Тренер Анна — огонь! Её программа по йоге реально изменила мою гибкость.,android,positive_trainer
279,U00745,2025-05-01,in_app_feedback,2,"Пробный период 3 дня — это шутка? Не успеваешь ничего оценить, а деньги уже списали.",ios,pricing
816,U02207,2025-05-01,google_play_review,1,"Не могу даже зайти — белый экран и вылет. Телефон новый, проблема точно не в нём.",android,app_crashes
1028,U02755,2025-05-01,app_store_review,2,"Заставляют выбрать цель, но нет варианта 'просто хочу двигаться'. Не всем нужны KPI.",ios,onboarding_issues
487,U01328,2025-05-02,nps_survey,2,"Заставляют выбрать цель, но нет варианта 'просто хочу двигаться'. Не всем нужны KPI.",android,onboarding_issues
592,U01616,2025-05-02,in_app_feedback,2,Невозможно пользоваться — каждая вторая тренировка заканчивается вылетом.,android,app_crashes
273,U00725,2025-05-03,in_app_feedback,2,"Классные тренеры, но мало программ. За 3 месяца ощущение, что контент закончился.",ios,content_variety
281,U00751,2025-05-03,in_app_feedback,2,Первая тренировка-рекомендация была слишком сложной. Чуть не умер. Плохой подбор.,ios,onboarding_issues
620,U01698,2025-05-03,in_app_feedback,2,"Крашится при открытии раздела с медитациями. Обидно, потому что контент нравится.",ios,app_crashes
664,U01803,2025-05-04,support_ticket,5,"Отличное приложение! Медитации перед сном — лучшее, что я пробовал.",ios,positive_general
723,U01991,2025-05-04,google_play_review,3,"Круто, что есть программы по уровням. Начинал с нуля, сейчас уже на среднем.",android,positive_general
799,U02167,2025-05-04,google_play_review,4,"Похудела на 5 кг за 2 месяца, просто следуя программе. Очень довольна!",android,positive_general
1023,U02733,2025-05-04,in_app_feedback,3,Автосписание без предупреждения — нечестно. Пришлось возвращать через банк.,ios,pricing
461,U01266,2025-05-05,google_play_review,2,"Онбординг не пропускается. Я уже занимаюсь спортом, мне не нужны базовые советы.",android,onboarding_issues
638,U01732,2025-05-05,app_store_review,1,"Отличное приложение! Медитации перед сном — лучшее, что я пробовал.",ios,positive_general
849,U02317,2025-05-05,support_ticket,4,Тренер Анна — огонь! Её программа по йоге реально изменила мою гибкость.,ios,positive_trainer
990,U02663,2025-05-05,nps_survey,1,"Отличное приложение! Медитации перед сном — лучшее, что я пробовал.",android,positive_general
344,U00947,2025-05-06,in_app_feedback,3,Нет фильтра по длительности. Хочу найти тренировку на 20 минут — приходится листать всё.,android,ux_issues
645,U01741,2025-05-06,google_play_review,1,"Приложение зависает при загрузке видео. Samsung Galaxy S23, последняя версия.",web,app_crashes
684,U01849,2025-05-06,google_play_review,3,Конкуренты дешевле и дают больше. Не вижу смысла переплачивать.,web,pricing
685,U01849,2025-05-06,google_play_review,2,Невозможно пользоваться — каждая вторая тренировка заканчивается вылетом.,web,app_crashes
269,U00704,2025-05-07,support_ticket,1,"Классные тренеры, но мало программ. За 3 месяца ощущение, что контент закончился.",android,content_variety
960,U02569,2025-05-07,nps_survey,4,"Круто, что есть программы по уровням. Начинал с нуля, сейчас уже на среднем.",ios,positive_general
586,U01606,2025-05-08,in_app_feedback,5,"Очень удобно, что можно скачать тренировку оффлайн. Занимаюсь в самолёте!",android,positive_general
907,U02441,2025-05-08,nps_survey,5,"Отличное приложение! Медитации перед сном — лучшее, что я пробовал.",ios,positive_general
79,U00205,2025-05-09,nps_survey,5,"Наконец-то нашла удобное приложение для дома. Тренеры классные, объясняют понятно.",ios,positive_general
270,U00704,2025-05-09,google_play_review,3,"Нельзя создать свой плейлист тренировок. Это базовая функция, добавьте!",android,ux_issues
837,U02275,2025-05-10,support_ticket,3,Подарил жене подписку — она в восторге. Занимается каждый день.,android,positive_general
300,U00815,2025-05-11,nps_survey,4,"Алексей по силовым — профи. Чувствуется, что он реально разбирается в биомеханике.",android,positive_trainer
391,U01074,2025-05-11,google_play_review,2,"Онбординг не пропускается. Я уже занимаюсь спортом, мне не нужны базовые советы.",web,onboarding_issues
967,U02579,2025-05-11,app_store_review,5,Подарил жене подписку — она в восторге. Занимается каждый день.,ios,positive_general
954,U02549,2025-05-12,google_play_review,4,Мало тренировок для продвинутых. Через месяц уже всё перепробовал — нечего делать.,android,content_variety
542,U01507,2025-05-13,in_app_feedback,1,"Статистика глючит — показывает, что я тренировался 0 минут, хотя прошёл полную тренировку.",android,ux_issues
828,U02244,2025-05-13,in_app_feedback,4,"Дмитрий — лучший тренер по HIIT. Жёстко, но результат виден через неделю.",android,positive_trainer
389,U01074,2025-05-14,nps_survey,1,Календарь тренировок не синхронизируется между устройствами.,web,ux_issues
658,U01775,2025-05-14,app_store_review,5,"Алексей по силовым — профи. Чувствуется, что он реально разбирается в биомеханике.",ios,positive_trainer
147,U00380,2025-05-15,google_play_review,5,Интерфейс на планшете выглядит ужасно — всё растянуто. Оптимизируйте!,android,ux_issues
275,U00731,2025-05-15,google_play_review,1,Первая тренировка-рекомендация была слишком сложной. Чуть не умер. Плохой подбор.,web,onboarding_issues
390,U01074,2025-05-15,nps_survey,2,Конкуренты дешевле и дают больше. Не вижу смысла переплачивать.,web,pricing
790,U02157,2025-05-15,support_ticket,4,"Статистика глючит — показывает, что я тренировался 0 минут, хотя прошёл полную тренировку.",android,ux_issues
117,U00311,2025-05-16,support_ticket,1,"Приложение зависает при загрузке видео. Samsung Galaxy S23, последняя версия.",android,app_crashes
121,U00318,2025-05-16,app_store_review,5,"Алексей по силовым — профи. Чувствуется, что он реально разбирается в биомеханике.",ios,positive_trainer
188,U00502,2025-05-16,google_play_review,2,Приложение вылетает каждый раз при попытке начать тренировку. Уже переустанавливал — не помогает.,android,app_crashes
274,U00731,2025-05-17,support_ticket,3,Приложение вылетает каждый раз при попытке начать тренировку. Уже переустанавливал — не помогает.,web,app_crashes
736,U02024,2025-05-17,support_ticket,3,"Обожаю тренировки с Мариной! Она так позитивно ведёт, что не хочется бросать.",ios,positive_trainer
760,U02072,2025-05-17,in_app_feedback,5,"Медитаций всего штук 10. Конкуренты предлагают сотни. Добавьте, пожалуйста!",web,content_variety
464,U01269,2025-05-18,in_app_feedback,1,Первая тренировка-рекомендация была слишком сложной. Чуть не умер. Плохой подбор.,web,onboarding_issues
775,U02118,2025-05-18,support_ticket,2,Регистрация заняла 10 минут — слишком много вопросов. Чуть не бросил на середине.,ios,onboarding_issues
862,U02349,2025-05-18,app_store_review,5,"Дмитрий — лучший тренер по HIIT. Жёстко, но результат виден через неделю.",ios,positive_trainer
463,U01269,2025-05-19,google_play_review,2,"Крашится при открытии раздела с медитациями. Обидно, потому что контент нравится.",web,app_crashes
518,U01439,2025-05-20,nps_survey,2,Календарь тренировок не синхронизируется между устройствами.,android,ux_issues
557,U01538,2025-05-21,app_store_review,5,"Дмитрий — лучший тренер по HIIT. Жёстко, но результат виден через неделю.",ios,positive_trainer
731,U02008,2025-05-21,google_play_review,4,Нет возможности поставить тренировку на паузу и продолжить потом. Неудобно.,web,ux_issues
870,U02357,2025-05-21,support_ticket,3,"Статистика глючит — показывает, что я тренировался 0 минут, хотя прошёл полную тренировку.",android,ux_issues
1039,U02773,2025-05-21,nps_survey,4,Подарил жене подписку — она в восторге. Занимается каждый день.,android,positive_general
1048,U02802,2025-05-21,nps_survey,2,Приложение вылетает каждый раз при попытке начать тренировку. Уже переустанавливал — не помогает.,ios,app_crashes
174,U00452,2025-05-22,in_app_feedback,3,Интеграция с Apple Watch — огонь. Всё автоматически синхронизируется.,ios,positive_general
707,U01933,2025-05-22,google_play_review,2,"После последнего обновления приложение стало жутко тормозить. Pixel 7, Android 14.",android,app_crashes
931,U02512,2025-05-22,support_ticket,3,"799₽/мес — это перебор. Готов платить 399₽, не больше.",ios,pricing
71,U00185,2025-05-23,support_ticket,4,"Йога — только для начинающих. А где виньяса, аштанга? Добавьте что-нибудь серьёзное.",android,content_variety
1101,U02991,2025-05-23,nps_survey,5,"Отличное приложение! Медитации перед сном — лучшее, что я пробовал.",ios,positive_general
90,U00231,2025-05-24,in_app_feedback,1,Интерфейс на планшете выглядит ужасно — всё растянуто. Оптимизируйте!,android,ux_issues
951,U02543,2025-05-25,app_store_review,5,"Отличное приложение! Медитации перед сном — лучшее, что я пробовал.",ios,positive_general
89,U00231,2025-05-26,in_app_feedback,2,"Заставляют выбрать цель, но нет варианта 'просто хочу двигаться'. Не всем нужны KPI.",android,onboarding_issues
563,U01549,2025-05-26,nps_survey,5,Поиск не работает нормально. Ищу 'йога для спины' — показывает HIIT.,android,ux_issues
339,U00931,2025-05-27,support_ticket,5,"Алексей по силовым — профи. Чувствуется, что он реально разбирается в биомеханике.",android,positive_trainer
509,U01391,2025-05-27,in_app_feedback,5,Мало тренировок для продвинутых. Через месяц уже всё перепробовал — нечего делать.,ios,content_variety
587,U01608,2025-05-27,google_play_review,1,"Заставляют выбрать цель, но нет варианта 'просто хочу двигаться'. Не всем нужны KPI.",android,onboarding_issues
646,U01743,2025-05-27,support_ticket,4,"Дмитрий — лучший тренер по HIIT. Жёстко, но результат виден через неделю.",android,positive_trainer
695,U01880,2025-05-27,in_app_feedback,1,Постоянные краши на андроиде. После обновления стало ещё хуже. Верните старую версию!,web,app_crashes
593,U01619,2025-05-28,nps_survey,3,Уведомления приходят в 3 часа ночи. Настройки времени не работают.,ios,ux_issues
782,U02131,2025-05-28,nps_survey,4,"Алексей по силовым — профи. Чувствуется, что он реально разбирается в биомеханике.",ios,positive_trainer
961,U02569,2025-05-28,support_ticket,4,Мало тренировок для продвинутых. Через месяц уже всё перепробовал — нечего делать.,ios,content_variety
1047,U02802,2025-05-28,support_ticket,2,"Приложение зависает при загрузке видео. Samsung Galaxy S23, последняя версия.",ios,app_crashes
722,U01983,2025-05-29,app_store_review,2,"Заставляют выбрать цель, но нет варианта 'просто хочу двигаться'. Не всем нужны KPI.",ios,onboarding_issues
930,U02489,2025-05-29,nps_survey,2,"Заставляют выбрать цель, но нет варианта 'просто хочу двигаться'. Не всем нужны KPI.",android,onboarding_issues
1001,U02684,2025-05-29,nps_survey,5,"Отличное приложение! Медитации перед сном — лучшее, что я пробовал.",android,positive_general
1049,U02802,2025-05-29,app_store_review,3,"После последнего обновления приложение стало жутко тормозить. Pixel 7, Android 14.",ios,app_crashes
683,U01842,2025-05-30,google_play_review,5,Интеграция с Apple Watch — огонь. Всё автоматически синхронизируется.,android,positive_general
792,U02158,2025-05-30,nps_survey,4,"Удобный интерфейс, красивый дизайн. Приятно заниматься.",ios,positive_general
836,U02274,2025-05-30,app_store_review,1,За такие деньги ожидаешь больше. YouTube бесплатный и там контент не хуже.,ios,pricing
1090,U02946,2025-05-30,google_play_review,2,Автосписание без предупреждения — нечестно. Пришлось возвращать через банк.,android,pricing
23,U00055,2025-05-31,in_app_feedback,1,"Онбординг не пропускается. Я уже занимаюсь спортом, мне не нужны базовые советы.",ios,onboarding_issues
788,U02154,2025-05-31,nps_survey,5,"Очень удобно, что можно скачать тренировку оффлайн. Занимаюсь в самолёте!",ios,positive_general
861,U02348,2025-05-31,in_app_feedback,3,Контент однообразный. Каждую неделю одни и те же тренировки по кругу.,ios,content_variety
864,U02349,2025-05-31,nps_survey,5,Тренер Анна — огонь! Её программа по йоге реально изменила мою гибкость.,ios,positive_trainer
72,U00186,2025-06-01,nps_survey,5,"Дмитрий — лучший тренер по HIIT. Жёстко, но результат виден через неделю.",ios,positive_trainer
73,U00189,2025-06-01,in_app_feedback,1,"Приложение зависает при загрузке видео. Samsung Galaxy S23, последняя версия.",android,app_crashes
293,U00793,2025-06-01,nps_survey,2,"После последнего обновления приложение стало жутко тормозить. Pixel 7, Android 14.",android,app_crashes
347,U00969,2025-06-01,app_store_review,5,"Очень удобно, что можно скачать тренировку оффлайн. Занимаюсь в самолёте!",ios,positive_general
420,U01166,2025-06-01,app_store_review,5,"Наконец-то нашла удобное приложение для дома. Тренеры классные, объясняют понятно.",ios,positive_general
456,U01260,2025-06-01,in_app_feedback,2,"799₽/мес — это перебор. Готов платить 399₽, не больше.",android,pricing
693,U01880,2025-06-01,google_play_review,2,"Приложение зависает при загрузке видео. Samsung Galaxy S23, последняя версия.",web,app_crashes
694,U01880,2025-06-01,support_ticket,2,"Пробный период 3 дня — это шутка? Не успеваешь ничего оценить, а деньги уже списали.",web,pricing
710,U01951,2025-06-01,app_store_review,5,"Наконец-то нашла удобное приложение для дома. Тренеры классные, объясняют понятно.",ios,positive_general
941,U02535,2025-06-01,app_store_review,2,"Заставляют выбрать цель, но нет варианта 'просто хочу двигаться'. Не всем нужны KPI.",ios,onboarding_issues
177,U00466,2025-06-02,app_store_review,3,Интерфейс на планшете выглядит ужасно — всё растянуто. Оптимизируйте!,ios,ux_issues
490,U01341,2025-06-02,app_store_review,3,Поиск не работает нормально. Ищу 'йога для спины' — показывает HIIT.,ios,ux_issues
514,U01426,2025-06-02,in_app_feedback,1,"Тренировка прерывается на середине, приложение закрывается. Потерял прогресс 3 раза подряд.",ios,app_crashes
751,U02051,2025-06-02,in_app_feedback,2,Уведомления приходят в 3 часа ночи. Настройки времени не работают.,ios,ux_issues
749,U02051,2025-06-03,in_app_feedback,3,Уведомления приходят в 3 часа ночи. Настройки времени не работают.,ios,ux_issues
840,U02277,2025-06-03,google_play_review,3,Автосписание без предупреждения — нечестно. Пришлось возвращать через банк.,android,pricing
178,U00476,2025-06-04,google_play_review,1,Хочется больше силовых программ с прогрессией. Сейчас всё слишком базовое.,android,content_variety
457,U01261,2025-06-04,app_store_review,1,"Заставляют выбрать цель, но нет варианта 'просто хочу двигаться'. Не всем нужны KPI.",ios,onboarding_issues
588,U01608,2025-06-04,support_ticket,3,"Приложение зависает при загрузке видео. Samsung Galaxy S23, последняя версия.",android,app_crashes
750,U02051,2025-06-04,app_store_review,1,"Классные тренеры, но мало программ. За 3 месяца ощущение, что контент закончился.",ios,content_variety
770,U02107,2025-06-04,support_ticket,4,Интеграция с Apple Watch — огонь. Всё автоматически синхронизируется.,ios,positive_general
1089,U02946,2025-06-04,google_play_review,1,"Пробный период 3 дня — это шутка? Не успеваешь ничего оценить, а деньги уже списали.",android,pricing
594,U01623,2025-06-05,support_ticket,2,"Годовая подписка по-прежнему дорого. Скидку давайте нормальную, а не 10%.",ios,pricing
860,U02348,2025-06-05,app_store_review,4,Календарь тренировок не синхронизируется между устройствами.,ios,ux_issues
999,U02684,2025-06-05,google_play_review,3,"Отличное приложение! Медитации перед сном — лучшее, что я пробовал.",android,positive_general
74,U00189,2025-06-06,nps_survey,2,"Тренировка прерывается на середине, приложение закрывается. Потерял прогресс 3 раза подряд.",android,app_crashes
96,U00247,2025-06-06,nps_survey,1,"Статистика глючит — показывает, что я тренировался 0 минут, хотя прошёл полную тренировку.",android,ux_issues
567,U01555,2025-06-07,support_ticket,3,Где тренировки с гирями? Только гантели и собственный вес — маловато.,android,content_variety
839,U02277,2025-06-07,nps_survey,3,Интерфейс на планшете выглядит ужасно — всё растянуто. Оптимизируйте!,android,ux_issues
1056,U02831,2025-06-07,nps_survey,5,"Круто, что есть программы по уровням. Начинал с нуля, сейчас уже на среднем.",web,positive_general
15,U00036,2025-06-08,support_ticket,2,"799₽/мес — это перебор. Готов платить 399₽, не больше.",web,pricing
30,U00088,2025-06-08,google_play_review,2,"Подписка слишком дорогая для того объёма контента, что есть. Снизьте цену или добавьте функций.",android,pricing
755,U02062,2025-06-08,nps_survey,2,"Онбординг не пропускается. Я уже занимаюсь спортом, мне не нужны базовые советы.",web,onboarding_issues
756,U02062,2025-06-08,google_play_review,1,Первая тренировка-рекомендация была слишком сложной. Чуть не умер. Плохой подбор.,web,onboarding_issues
878,U02378,2025-06-08,google_play_review,1,Автосписание без предупреждения — нечестно. Пришлось возвращать через банк.,android,pricing
950,U02543,2025-06-08,nps_survey,5,"Дмитрий — лучший тренер по HIIT. Жёстко, но результат виден через неделю.",ios,positive_trainer
1060,U02841,2025-06-08,in_app_feedback,5,"Алексей по силовым — профи. Чувствуется, что он реально разбирается в биомеханике.",android,positive_trainer
106,U00263,2025-06-09,support_ticket,2,Хочу больше коротких тренировок на 10-15 минут для перерывов между работой.,ios,content_variety
304,U00842,2025-06-09,nps_survey,3,"Йога — только для начинающих. А где виньяса, аштанга? Добавьте что-нибудь серьёзное.",ios,content_variety
10,U00020,2025-06-10,in_app_feedback,5,Интеграция с Apple Watch — огонь. Всё автоматически синхронизируется.,ios,positive_general
68,U00176,2025-06-10,app_store_review,4,Поиск не работает нормально. Ищу 'йога для спины' — показывает HIIT.,ios,ux_issues
237,U00632,2025-06-10,support_ticket,3,Конкуренты дешевле и дают больше. Не вижу смысла переплачивать.,ios,pricing
547,U01516,2025-06-10,nps_survey,4,Нравится функция напоминаний. Помогает не пропускать тренировки.,ios,positive_general
818,U02209,2025-06-10,nps_survey,5,Лучшее фитнес-приложение на русском языке. Спасибо!,android,positive_general
1024,U02740,2025-06-10,google_play_review,4,"Круто, что есть программы по уровням. Начинал с нуля, сейчас уже на среднем.",android,positive_general
295,U00808,2025-06-11,google_play_review,3,"Онбординг не пропускается. Я уже занимаюсь спортом, мне не нужны базовые советы.",android,onboarding_issues
584,U01596,2025-06-12,google_play_review,5,"Алексей по силовым — профи. Чувствуется, что он реально разбирается в биомеханике.",android,positive_trainer
644,U01738,2025-06-12,nps_survey,5,Тренер Анна — огонь! Её программа по йоге реально изменила мою гибкость.,android,positive_trainer
372,U01023,2025-06-13,support_ticket,1,После регистрации непонятно куда идти. Где кнопка 'начать тренировку'?,ios,onboarding_issues
1015,U02704,2025-06-13,google_play_review,1,Уведомления приходят в 3 часа ночи. Настройки времени не работают.,web,ux_issues
408,U01116,2025-06-14,support_ticket,5,Уведомления приходят в 3 часа ночи. Настройки времени не работают.,android,ux_issues
985,U02637,2025-06-14,google_play_review,1,"Не могу даже зайти — белый экран и вылет. Телефон новый, проблема точно не в нём.",android,app_crashes
236,U00632,2025-06-15,app_store_review,1,"Пробный период 3 дня — это шутка? Не успеваешь ничего оценить, а деньги уже списали.",ios,pricing
488,U01333,2025-06-15,in_app_feedback,3,"Круто, что есть программы по уровням. Начинал с нуля, сейчас уже на среднем.",android,positive_general
585,U01606,2025-06-15,in_app_feedback,5,"Обожаю тренировки с Мариной! Она так позитивно ведёт, что не хочется бросать.",android,positive_trainer
1033,U02762,2025-06-15,nps_survey,1,Нет фильтра по длительности. Хочу найти тренировку на 20 минут — приходится листать всё.,ios,ux_issues
120,U00316,2025-06-16,support_ticket,3,"Классные тренеры, но мало программ. За 3 месяца ощущение, что контент закончился.",ios,content_variety
326,U00906,2025-06-16,support_ticket,1,"Крашится при открытии раздела с медитациями. Обидно, потому что контент нравится.",ios,app_crashes
576,U01574,2025-06-16,support_ticket,2,Конкуренты дешевле и дают больше. Не вижу смысла переплачивать.,ios,pricing
337,U00925,2025-06-17,support_ticket,5,"Медитаций всего штук 10. Конкуренты предлагают сотни. Добавьте, пожалуйста!",ios,content_variety
535,U01480,2025-06-18,app_store_review,2,"Подписка слишком дорогая для того объёма контента, что есть. Снизьте цену или добавьте функций.",ios,pricing
577,U01574,2025-06-18,support_ticket,1,Нет ничего по плаванию или бегу на улице. Только домашние тренировки.,ios,content_variety
709,U01951,2025-06-18,app_store_review,5,Тренер Анна — огонь! Её программа по йоге реально изменила мою гибкость.,ios,positive_trainer
240,U00637,2025-06-19,google_play_review,4,Мало тренировок для продвинутых. Через месяц уже всё перепробовал — нечего делать.,android,content_variety
306,U00844,2025-06-19,app_store_review,3,После регистрации непонятно куда идти. Где кнопка 'начать тренировку'?,ios,onboarding_issues
740,U02036,2025-06-19,google_play_review,5,"Круто, что есть программы по уровням. Начинал с нуля, сейчас уже на среднем.",android,positive_general
927,U02481,2025-06-20,support_ticket,5,"Отличное приложение! Медитации перед сном — лучшее, что я пробовал.",android,positive_general
989,U02646,2025-06-20,support_ticket,2,Приложение вылетает каждый раз при попытке начать тренировку. Уже переустанавливал — не помогает.,android,app_crashes
1064,U02850,2025-06-20,in_app_feedback,1,За такие деньги ожидаешь больше. YouTube бесплатный и там контент не хуже.,ios,pricing
289,U00780,2025-06-21,google_play_review,1,После регистрации непонятно куда идти. Где кнопка 'начать тренировку'?,web,onboarding_issues
305,U00842,2025-06-21,support_ticket,4,"Нет тренировок для пожилых. Маме хотела подарить подписку, но ей слишком интенсивно.",ios,content_variety
575,U01574,2025-06-21,nps_survey,1,Нет ничего по плаванию или бегу на улице. Только домашние тренировки.,ios,content_variety
1063,U02850,2025-06-21,app_store_review,1,"Медитаций всего штук 10. Конкуренты предлагают сотни. Добавьте, пожалуйста!",ios,content_variety
1008,U02695,2025-06-22,nps_survey,4,Поиск не работает нормально. Ищу 'йога для спины' — показывает HIIT.,android,ux_issues
56,U00152,2025-06-24,google_play_review,1,"Тренировка прерывается на середине, приложение закрывается. Потерял прогресс 3 раза подряд.",web,app_crashes
768,U02101,2025-06-24,nps_survey,2,Первая тренировка-рекомендация была слишком сложной. Чуть не умер. Плохой подбор.,web,onboarding_issues
783,U02131,2025-06-24,nps_survey,5,"Дмитрий — лучший тренер по HIIT. Жёстко, но результат виден через неделю.",ios,positive_trainer
1022,U02731,2025-06-24,support_ticket,4,"Алексей по силовым — профи. Чувствуется, что он реально разбирается в биомеханике.",android,positive_trainer
162,U00411,2025-06-25,app_store_review,1,"Крашится при открытии раздела с медитациями. Обидно, потому что контент нравится.",ios,app_crashes
225,U00605,2025-06-25,support_ticket,1,"Онбординг не пропускается. Я уже занимаюсь спортом, мне не нужны базовые советы.",ios,onboarding_issues
412,U01129,2025-06-25,nps_survey,1,Нет возможности поставить тренировку на паузу и продолжить потом. Неудобно.,ios,ux_issues
958,U02559,2025-06-25,google_play_review,4,"Обожаю тренировки с Мариной! Она так позитивно ведёт, что не хочется бросать.",web,positive_trainer
25,U00060,2025-06-26,google_play_review,3,Автосписание без предупреждения — нечестно. Пришлось возвращать через банк.,android,pricing
325,U00906,2025-06-26,nps_survey,2,Конкуренты дешевле и дают больше. Не вижу смысла переплачивать.,ios,pricing
1005,U02691,2025-06-26,nps_survey,1,Регистрация заняла 10 минут — слишком много вопросов. Чуть не бросил на середине.,android,onboarding_issues
1035,U02765,2025-06-26,in_app_feedback,2,Регистрация заняла 10 минут — слишком много вопросов. Чуть не бросил на середине.,web,onboarding_issues
282,U00753,2025-06-27,app_store_review,1,Нет ничего по плаванию или бегу на улице. Только домашние тренировки.,ios,content_variety
365,U01008,2025-06-28,nps_survey,5,"Супер приложение! Занимаюсь каждый день уже 2 месяца, чувствую себя прекрасно.",web,positive_general
